web-scraper-order,web-scraper-start-url,pagination,price,address,rooms_type_kvm
1681721657-3225,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,4.950 kr.,"Risskov, Arresøvej",1 vær. · Lejlighed · 40 m²
1681721657-3226,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.100 kr.,"Risskov, Arresøvej",3 vær. · Lejlighed · 63 m²
1681721657-3227,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.700 kr.,"Risskov, Brassøvej",4 vær. · Lejlighed · 111 m²
1681721657-3228,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.800 kr.,"Risskov, Brassøvej",1 vær. · Lejlighed · 37 m²
1681721657-3229,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.600 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 62 m²
1681721657-3230,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.700 kr.,"Risskov, Arresøvej",1 vær. · Lejlighed · 42 m²
1681721657-3231,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.800 kr.,"Risskov, Arresøvej",1 vær. · Lejlighed · 40 m²
1681721657-3232,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.695 kr.,"Risskov, Arresøvej",3 vær. · Lejlighed · 86 m²
1681721657-3233,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.784 kr.,"Aarhus C, Otto Brandenburgs Gade",2 vær. · Lejlighed · 64 m²
1681721657-3234,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.000 kr.,"Aarhus N, Ringen",6 vær. · Lejlighed · 181 m²
1681721657-3235,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.995 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 65 m²
1681721657-3236,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.695 kr.,"Risskov, Tove Ditlevsens Gade",2 vær. · Lejlighed · 51 m²
1681721657-3237,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.000 kr.,"Højbjerg, Holme Parkvej",1 vær. · Værelse · 30 m²
1681721657-3238,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,25.000 kr.,"Aarhus C, Irma Pedersens Gade",4 vær. · Lejlighed · 145 m²
1681721657-3239,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.094 kr.,"Viby J, Engtoften",3 vær. · Lejlighed · 78 m²
1681721657-3240,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.500 kr.,"Aarhus C, Strandvejen",4 vær. · Lejlighed · 125 m²
1681721657-3241,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.850 kr.,"Aarhus C, Ceresbyen",2 vær. · Lejlighed · 63 m²
1681721657-3242,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.395 kr.,"Risskov, Borresøvej",3 vær. · Lejlighed · 88 m²
1681721657-3243,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.955 kr.,"Viby J, Onsholtvej",4 vær. · Lejlighed · 73 m²
1681721657-3244,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.500 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 51 m²
1681721657-3245,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.150 kr.,"Aarhus C, Paradisgade",1 vær. · Lejlighed · 41 m²
1681721657-3246,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.125 kr.,"Aarhus C, Ceresbyen",3 vær. · Lejlighed · 82 m²
1681721657-3247,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.350 kr.,"Risskov, Brassøvej",4 vær. · Lejlighed · 80 m²
1681721657-3248,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.000 kr.,"Risskov, Torsøvej",4 vær. · Lejlighed · 109 m²
1681721657-3249,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.500 kr.,"Risskov, Torsøvej",4 vær. · Rækkehus · 127 m²
1681721657-3250,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,15.200 kr.,"Risskov, Torsøvej",4 vær. · Lejlighed · 111 m²
1681721657-3251,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.800 kr.,"Aarhus C, Mariane Thomsens Gade",3 vær. · Lejlighed · 88 m²
1681721657-3252,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.600 kr.,"Aarhus C, Sandgravvej",3 vær. · Lejlighed · 62 m²
1681721657-3253,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.600 kr.,"Brabrand, Silkeborgvej",1 vær. · Værelse · 16 m²
1681721657-3254,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.850 kr.,"Risskov, Torsøvej",3 vær. · Lejlighed · 67 m²
1681721657-3255,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.800 kr.,"Risskov, Torsøvej",3 vær. · Lejlighed · 61 m²
1681721657-3256,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.995 kr.,"Risskov, Engsøvej",2 vær. · Lejlighed · 58 m²
1681721657-3257,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.595 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 62 m²
1681721657-3258,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.295 kr.,"Risskov, Møllehatten",3 vær. · Lejlighed · 97 m²
1681721657-3259,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.400 kr.,"Aarhus C, Vestergade",2 vær. · Lejlighed · 60 m²
1681721657-3260,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.500 kr.,"Aarhus C, Mindegade",2 vær. · Lejlighed · 76 m²
1681721657-3261,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.200 kr.,"Aarhus C, Åboulevarden",1 vær. · Lejlighed · 45 m²
1681721657-3262,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.495 kr.,"Risskov, Borresøvej",2 vær. · Lejlighed · 58 m²
1681721657-3263,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,18.000 kr.,"Brabrand, Skibbyvej",5 vær. · Hus · 244 m²
1681721657-3264,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.975 kr.,"Aarhus V, Bronzealdervej",1 vær. · Lejlighed · 32 m²
1681721657-3265,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.975 kr.,"Aarhus V, Bronzealdervej",1 vær. · Lejlighed · 32 m²
1681721657-3266,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.900 kr.,"Solbjerg, Lethenborgvej",5 vær. · Hus · 179 m²
1681721657-3267,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.995 kr.,"Aarhus C, Finderupvej",3 vær. · Lejlighed · 88 m²
1681721657-3268,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.000 kr.,"Aarhus C, Nyborggade",3 vær. · Lejlighed · 86 m²
1681721657-3269,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.990 kr.,"Aarhus N, Jens Baggesens Vej",2 vær. · Lejlighed · 54 m²
1681721657-3270,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.995 kr.,"Viby J, Drosbjerg",4 vær. · Rækkehus · 114 m²
1681721657-3271,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.640 kr.,"Aarhus C, Nordborggade",2 vær. · Lejlighed · 72 m²
1681721657-3272,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.217 kr.,"Aarhus C, Vesterbrogade",4 vær. · Lejlighed · 95 m²
1681721657-3273,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.995 kr.,"Brabrand, Gudrunsvej",2 vær. · Lejlighed · 45 m²
1681721657-3274,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.150 kr.,"Brabrand, Stadevej",1 vær. · Værelse · 47 m²
1681721657-3275,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.600 kr.,"Risskov, Kværnloftet",4 vær. · Lejlighed · 114 m²
1681721657-3276,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,15.500 kr.,"Risskov, Vejlbygade",6 vær. · Hus · 147 m²
1681721657-3277,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.750 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 78 m²
1681721657-3278,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.500 kr.,"Aarhus N, Ringen",4 vær. · Lejlighed · 148 m²
1681721657-3279,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.000 kr.,"Aarhus N, Ringen",6 vær. · Lejlighed · 163 m²
1681721657-3280,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.365 kr.,"Trige, Trige Parkvej",4 vær. · Lejlighed · 121 m²
1681721657-3281,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,15.950 kr.,"Aarhus N, Aldersrovej",5 vær. · Lejlighed · 160 m²
1681721657-3282,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.300 kr.,"Aarhus C, Ceresbyen",3 vær. · Lejlighed · 72 m²
1681721657-3283,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.000 kr.,"Aarhus N, Ringen",6 vær. · Lejlighed · 165 m²
1681721657-3284,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.700 kr.,"Aarhus N, Ringen",2 vær. · Lejlighed · 64 m²
1681721657-3285,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.995 kr.,"Aarhus C, Tage-Hansens Gade",4 vær. · Lejlighed · 73 m²
1681721657-3286,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.500 kr.,"Egå, Grenåvej",3 vær. · Hus · 127 m²
1681721657-3287,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.900 kr.,"Risskov, Tove Ditlevsens Gade",4 vær. · Lejlighed · 95 m²
1681721657-3288,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.722 kr.,"Åbyhøj, Baldersgade",4 vær. · Lejlighed · 103 m²
1681721657-3289,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.995 kr.,"Aarhus C, Sonnesgade",4 vær. · Lejlighed · 114 m²
1681721657-3290,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.600 kr.,"Aarhus N, Jens Baggesens Vej",3 vær. · Lejlighed · 81 m²
1681721657-3291,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Aarhus C, Fredensgade",2 vær. · Lejlighed · 45 m²
1681721657-3292,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.795 kr.,"Risskov, Engsøvej",2 vær. · Lejlighed · 72 m²
1681721657-3293,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.500 kr.,"Aarhus C, Valdemarsgade",2 vær. · Lejlighed · 61 m²
1681721657-3294,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.500 kr.,"Hinnerup, Holmebakken",4 vær. · Hus · 144 m²
1681721657-3295,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.194 kr.,"Viby J, Engtoften",1 vær. · Lejlighed · 41 m²
1681721657-3296,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.900 kr.,"Aarhus C, Thit Jensens Gade",4 vær. · Lejlighed · 107 m²
1681721657-3297,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.900 kr.,"Aarhus C, Kirkegårdsvej",3 vær. · Rækkehus · 91 m²
1681721657-3298,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.950 kr.,"Tilst, Pollenvænget",3 vær. · Rækkehus · 101 m²
1681721657-3299,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.300 kr.,"Aarhus C, Fiskergade",3 vær. · Lejlighed · 94 m²
1681721657-3300,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.000 kr.,"Aarhus C, Heibergsgade",2 vær. · Lejlighed · 71 m²
1681721657-3301,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.950 kr.,"Egå, Brobjerg Parkvej",2 vær. · Lejlighed · 65 m²
1681721657-3302,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.704 kr.,"Skødstrup, Grenåvej",1 vær. · Værelse · 41 m²
1681721657-3303,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.600 kr.,"Risskov, Harald Selmers Vej",2 vær. · Lejlighed · 85 m²
1681721657-3304,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.250 kr.,"Aarhus V, Bronzealdervænget",2 vær. · Lejlighed · 41 m²
1681721657-3305,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.995 kr.,"Risskov, Arresøvej",4 vær. · Lejlighed · 95 m²
1681721657-3306,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.441 kr.,"Brabrand, Spobjergvej",1 vær. · Værelse · 34 m²
1681721657-3307,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.765 kr.,"Brabrand, Spobjergvej",1 vær. · Værelse · 33 m²
1681721657-3308,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.987 kr.,"Aarhus C, Christiansgade",3 vær. · Lejlighed · 139 m²
1681721657-3309,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.300 kr.,"Aarhus C, Fiskergade",2 vær. · Lejlighed · 70 m²
1681721657-3310,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.395 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 65 m²
1681721657-3311,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.200 kr.,"Risskov, Broloftet",4 vær. · Lejlighed · 99 m²
1681721657-3312,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,18.500 kr.,"Viby J, Fredensborgparken",5 vær. · Hus · 178 m²
1681721657-3313,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.695 kr.,"Aarhus C, Sonnesgade",4 vær. · Lejlighed · 85 m²
1681721657-3314,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.195 kr.,"Risskov, Borresøvej",3 vær. · Lejlighed · 88 m²
1681721657-3315,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.000 kr.,"Aarhus C, Mariane Thomsens Gade",3 vær. · Lejlighed · 115 m²
1681721657-3316,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.200 kr.,"Hinnerup, Holmebakken",4 vær. · Lejlighed · 104 m²
1681721657-3317,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.125 kr.,"Risskov, Tretommervej",3 vær. · Lejlighed · 70 m²
1681721657-3318,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.955 kr.,"Viby J, Onsholtvej",3 vær. · Lejlighed · 73 m²
1681721657-3319,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.950 kr.,"Aarhus N, Skovfaldet",4 vær. · Lejlighed · 116 m²
1681721657-3320,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.504 kr.,"Aarhus C, Otto Brandenburgs Gade",2 vær. · Lejlighed · 62 m²
1681721657-3321,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.500 kr.,"Aarhus V, Novembervej",1 vær. · Værelse · 105 m²
1681721657-3322,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.500 kr.,"Aarhus V, Hammershusvej",1 vær. · Værelse · 26 m²
1681721657-3323,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.695 kr.,"Risskov, Borresøvej",2 vær. · Lejlighed · 58 m²
1681721657-3324,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.995 kr.,"Risskov, Borresøvej",4 vær. · Lejlighed · 112 m²
1681721657-3325,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.450 kr.,"Beder, Beder Landevej",3 vær. · Lejlighed · 74 m²
1681721657-3326,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.995 kr.,"Brabrand, Høiriisgårdsvej",3 vær. · Lejlighed · 84 m²
1681721657-3327,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.695 kr.,"Brabrand, Høiriisgårdsvej",3 vær. · Lejlighed · 80 m²
1681721657-3328,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.000 kr.,"Aarhus C, Borggade",3 vær. · Lejlighed · 87 m²
1681721657-3329,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,4.498 kr.,"Tilst, Apisvej",1 vær. · Lejlighed · 20 m²
1681721657-3330,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.895 kr.,"Risskov, Tove Ditlevsens Gade",2 vær. · Lejlighed · 58 m²
1681721657-3331,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.498 kr.,"Solbjerg, Solbjerg Hedevej",3 vær. · Lejlighed · 102 m²
1681721657-3332,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.995 kr.,"Risskov, Doris Kæraas Gade",3 vær. · Lejlighed · 63 m²
1681721657-3333,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.950 kr.,"Aarhus C, Thit Jensens Gade",4 vær. · Lejlighed · 96 m²
1681721657-3334,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.400 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 50 m²
1681721657-3335,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.250 kr.,"Risskov, Brassøvej",4 vær. · Lejlighed · 80 m²
1681721657-3336,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.600 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 54 m²
1681721657-3337,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.300 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 53 m²
1681721657-3338,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.966 kr.,"Tilst, Gammel Viborgvej",1 vær. · Værelse · 9 m²
1681721657-3339,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.900 kr.,"Risskov, Tove Ditlevsens Gade",3 vær. · Lejlighed · 62 m²
1681721657-3340,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.300 kr.,"Aarhus C, Vester Allé",2 vær. · Lejlighed · 74 m²
1681721657-3341,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Aarhus N, Trøjborgvej",2 vær. · Lejlighed · 67 m²
1681721657-3342,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.800 kr.,"Risskov, Kværnloftet",3 vær. · Lejlighed · 87 m²
1681721657-3343,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.995 kr.,"Risskov, Dagmar Hansens Gade",3 vær. · Lejlighed · 63 m²
1681721657-3344,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.500 kr.,"Aarhus C, Ceres Allé",2 vær. · Lejlighed · 51 m²
1681721657-3345,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.149 kr.,"Aarhus C, Orla Lehmanns Allé",2 vær. · Lejlighed · 68 m²
1681721657-3346,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.900 kr.,"Tilst, Gammel Viborgvej",3 vær. · Lejlighed · 100 m²
1681721657-3347,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.350 kr.,"Aarhus N, Tordenskjoldsgade",1 vær. · Værelse · 15 m²
1681721657-3348,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.500 kr.,"Aarhus C, Vestergade",1 vær. · Lejlighed · 44 m²
1681721657-3349,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,16.900 kr.,"Aarhus C, Thit Jensens Gade",4 vær. · Lejlighed · 142 m²
1681721657-3350,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.100 kr.,"Aarhus N, Malmøgade",2 vær. · Lejlighed · 65 m²
1681721657-3351,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,4.500 kr.,"Viby J, Fredensborgparken",1 vær. · Værelse · 35 m²
1681721657-3352,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.900 kr.,"Aarhus C, Banegårdsgade",3 vær. · Lejlighed · 84 m²
1681721657-3353,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.800 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 47 m²
1681721657-3354,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.800 kr.,"Risskov, Kværnloftet",2 vær. · Lejlighed · 78 m²
1681721657-3355,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.600 kr.,"Åbyhøj, Bremsagervej",1 vær. · Værelse · 10 m²
1681721657-3356,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.500 kr.,"Risskov, Kværnloftet",3 vær. · Lejlighed · 116 m²
1681721657-3357,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.300 kr.,"Viby J, Engtoften",2 vær. · Lejlighed · 76 m²
1681721657-3358,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Viby J, Engtoften",3 vær. · Lejlighed · 85 m²
1681721657-3359,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Viby J, Engtoften",3 vær. · Lejlighed · 83 m²
1681721657-3360,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.000 kr.,"Aarhus N, Ringen",6 vær. · Lejlighed · 163 m²
1681721657-3361,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.995 kr.,"Brabrand, Inger Christensens Gade",4 vær. · Lejlighed · 80 m²
1681721657-3362,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.645 kr.,"Risskov, Ellen Jensens Gade",3 vær. · Lejlighed · 102 m²
1681721657-3363,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.600 kr.,"Aarhus C, Frederiksgade",3 vær. · Lejlighed · 112 m²
1681721657-3364,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.600 kr.,"Aarhus C, Thorvaldsensgade",3 vær. · Lejlighed · 66 m²
1681721657-3365,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.400 kr.,"Aarhus C, Studsgade",3 vær. · Lejlighed · 81 m²
1681721657-3366,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.995 kr.,"Risskov, Engsøvej",4 vær. · Lejlighed · 85 m²
1681721657-3367,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.085 kr.,"Brabrand, J.P. Larsens Vej",3 vær. · Lejlighed · 102 m²
1681721657-3368,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.141 kr.,"Brabrand, J.P. Larsens Vej",2 vær. · Lejlighed · 78 m²
1681721657-3369,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.095 kr.,"Risskov, Broloftet",3 vær. · Lejlighed · 93 m²
1681721657-3370,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.500 kr.,"Aarhus N, Ringen",1 vær. · Lejlighed · 57 m²
1681721657-3371,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,4.000 kr.,"Aarhus C, Nordborggade",1 vær. · Værelse · 7 m²
1681721657-3372,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.900 kr.,"Aarhus N, Trøjborgvej",1 vær. · Lejlighed · 34 m²
1681721657-3373,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.895 kr.,"Aarhus N, Kalmargade",2 vær. · Lejlighed · 67 m²
1681721657-3374,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.295 kr.,"Sabro, Langfredparken",4 vær. · Rækkehus · 109 m²
1681721657-3375,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.500 kr.,"Viby J, Damagervej",2 vær. · Lejlighed · 49 m²
1681721657-3376,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.100 kr.,"Aarhus C, Vesterport",1 vær. · Lejlighed · 53 m²
1681721657-3377,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,17.000 kr.,"Aarhus C, Søndergade",4 vær. · Lejlighed · 135 m²
1681721657-3378,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.595 kr.,"Risskov, Doris Kæraas Gade",3 vær. · Lejlighed · 61 m²
1681721657-3379,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.800 kr.,"Tilst, Tilst Skolevej",4 vær. · Hus · 122 m²
1681721657-3380,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.100 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 49 m²
1681721657-3381,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,4.995 kr.,"Viby J, Engtoften",1 vær. · Lejlighed · 38 m²
1681721657-3382,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.750 kr.,"Solbjerg, Solbjerg Hovedgade",7 vær. · Hus · 220 m²
1681721657-3383,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.100 kr.,"Åbyhøj, Baldersgade",4 vær. · Lejlighed · 108 m²
1681721657-3384,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.795 kr.,"Brabrand, Elna Munchs Gade",2 vær. · Lejlighed · 46 m²
1681721657-3385,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.495 kr.,"Aarhus N, Trøjborgvej",3 vær. · Lejlighed · 88 m²
1681721657-3386,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.895 kr.,"Brabrand, Elna Munchs Gade",2 vær. · Lejlighed · 48 m²
1681721657-3387,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.995 kr.,"Brabrand, Gudrunsvej",2 vær. · Lejlighed · 45 m²
1681721657-3388,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.500 kr.,"Aarhus N, Jens Baggesens Vej",3 vær. · Lejlighed · 82 m²
1681721657-3389,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.900 kr.,"Aarhus C, Sønder Allé",3 vær. · Lejlighed · 115 m²
1681721657-3390,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.926 kr.,"Åbyhøj, Baldersgade",2 vær. · Lejlighed · 78 m²
1681721657-3391,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.750 kr.,"Aarhus C, Thit Jensens Gade",4 vær. · Lejlighed · 96 m²
1681721657-3392,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.050 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 90 m²
1681721657-3393,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.600 kr.,"Solbjerg, Fastrupvej",5 vær. · Hus · 143 m²
1681721657-3394,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.117 kr.,"Brabrand, J.P. Larsens Vej",2 vær. · Lejlighed · 75 m²
